Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Amazon URL (product.metafields.custom.amazon_url),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Audio purpose (product.metafields.shopify.audio-purpose),Baby gift items included (product.metafields.shopify.baby-gift-items-included),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Calendar format (product.metafields.shopify.calendar-format),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Connectivity technology (product.metafields.shopify.connectivity-technology),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic function (product.metafields.shopify.cosmetic-function),Cover material (product.metafields.shopify.cover-material),Decoration material (product.metafields.shopify.decoration-material),Dinnerware pieces included (product.metafields.shopify.dinnerware-pieces-included),Dispenser type (product.metafields.shopify.dispenser-type),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Filler material (product.metafields.shopify.filler-material),Flavor (product.metafields.shopify.flavor),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Neckline (product.metafields.shopify.neckline),Occasion (product.metafields.shopify.occasion),Package type (product.metafields.shopify.package-type),Paint type (product.metafields.shopify.paint-type),Power source (product.metafields.shopify.power-source),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Scarf/Shawl style (product.metafields.shopify.scarf-shawl-style),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Shape (product.metafields.shopify.shape),Size (product.metafields.shopify.size),Skin care effect (product.metafields.shopify.skin-care-effect),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Speaker design (product.metafields.shopify.speaker-design),Speaker features (product.metafields.shopify.speaker-features),Speaker technology (product.metafields.shopify.speaker-technology),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Tableware material (product.metafields.shopify.tableware-material),Target gender (product.metafields.shopify.target-gender),Vase shape (product.metafields.shopify.vase-shape),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
province_apothecary_organic_skincare_-_wellness_nourishing_-_revitalizing_moisturizer,Province Apothecary - Organic Skincare & Wellness Nourishing + Revitalizing Moisturizer,"<p><span>Self-care is becoming increasingly vital and crucial to our overall health and well-being. From the food we eat to the products we use on our skin, every decision we make can have a significant impact on our physical health. One of the rising stars in the world of organic skincare and wellness products is Province Apothecary. </span></p>
<p>Province Apothecary prides itself on using only natural and organic ingredients in their products. A plant-powered skincare that uses only high-quality, certified organic ingredients, believing in the power of nature to nourish and revitalize your skin.</p>
<p>This Nourishing + Revitalizing Moisturizer is a top-performing cream that is suitable for all skin types, delivering potent peptides, antioxidants, and collagen-boosting ingredients that are clinically proven to show noticeable results. Ingredients include Canadian Willowherb, a natural skin-soothing agent, that acts as an antioxidant and free-radical scavenger that can reduce redness on the skin, and even help to diminish blemishes. Quinoa Peptides, rich in both vitamin C and E, work together to improve skin texture, reduce puffiness, and keep skin soft and hydrated.</p>
<p>After 28 days of use, you will notice a visible reduction in puffiness thanks to the powerful effects of this ingredient. White Lupin Peptide, a protein-rich ingredient, has been clinically proven to restore elasticity and tone the skin. In just 10 days, this peptide stimulates the production of collagen, giving your skin a more youthful and radiant appearance. Our Nourishing + Revitalizing Moisturizer is a testament to their commitment to providing effective and safe skincare solutions. T</p>
<p>ry it today and experience the clinically proven benefits for yourself. Nontoxic, organic, and vegan, this cruelty-free and sustainably sourced moisturizer comes in recyclable materials. Your skin will thank you and so will the environment!</p>
<p>Scan your skincare: Scan the QR code on the back or side of the box to be directed to the product's own information page. Learn about ingredients, benefits, testimonials, and more!</p>
<p>Details</p>
<ul>
<li>Made in Canada</li>
<li>Dermatologist tested</li>
<li>Recommended by Naturopaths</li>
<li>Concentrated effective formulas</li>
<li>Cruelty-free, Certified Vegan, Ethically Sourced, Free of over 2000 toxic ingredients (Petroleum, parabens, synthetic ingredients, carcinogens, dyes)</li>
</ul>",Thnk,Health & Beauty,"","",true,Title,Default Title,,,,,,,,HOMALWE0DD,127.0058636,shopify,deny,manual,79.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/products/Province_Apothecary_-_Organic_Skincare_Wellness_Nourishing_Revitalizing_Moisturizer.png?v=1699997469,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,true,,,active
flicker_-_flora_porcelain_jar,Flicker & Flora Porcelain Jar - Frida Kahlo,"<div class=""gmail_default""><span>Flicker &amp; Flora signature porcelain jar candles offer unique fragrance profiles, inspired by remarkable women from history. Each scent is carefully curated to evoke a sense of love and nostalgia, making it the perfect way to create new memories or reminisce about old ones. </span></div>
<div class=""gmail_default""><span><br></span></div>
<div class=""gmail_default""><span><b>Frida Kahlo</b> - A vibrant and passionate artist who captured hearts with her evocative paintings, bold fashion sense, and unapologetic expression of self. Crafted with love and attention to detail, this woody and green fragrance is a unique blend of wet leaves, damp fallen wood, and clusters of moss. Each note carries the essence of Frida's love for nature and her deep connection with it.</span></div>
<p>. Details: Made in the United States</p>",Thnk,Uncategorized,"","bath, body, home-accents",false,Title,Default Title,,,,,,,,HOMFLI478,453.59237,shopify,deny,manual,32.00,,true,true,"",https://cdn.shopify.com/s/files/1/0659/1450/3415/files/FridaoKahlo.webp?v=1700686045,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,draft
flicker_-_flora_porcelain_jar,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/Flicker_Flora_Porcelain_Jar_Candles_IMAGE_1_8b558b86-a127-46ef-bbba-0719bdb4cb85.png?v=1700686055,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
promptly_journals_love_story_keepsake_box,Promptly Journals Love Story Keepsake Box,"<p>The Love Story Gift Set includes everything you need to document and preserve your love story. The beautiful linen Keepsake Box is specifically designed to capture all of your meaningful memories. The journal features prompts and thought-provoking questions to guide you through your writing, making it easy and enjoyable to document your love story. Not only does the Keepsake Box provide a safe place to store your journal, but it also comes with a dedicated space for mementos. This allows you to keep all of your special keepsakes in one place, creating a treasure trove of memories that you can look back on for years to come. For those who may need some guidance or inspiration, the set comes with a get-started guide. This guide offers helpful tips and suggestions to help you get the most out of your Love Story Journal. Create a timeless keepsake that you and your special someone can look back on for years to come. Cherish each memory and preserve them in the Keepsake Box. Because love stories are meant to be remembered and treasured.</p>
<p>Details: Dimensions: 7 x 10 x 2.6</p>",Thnk,Media > Books,"","",true,Title,Default Title,,,,,,,,PROMED245,589.670081,shopify,deny,manual,28.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/products/Promptly_Journals_Love_Story_Keepsake_Box.png?v=1699991702,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
promptly_journals_love_story_keepsake_box,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/838f57969721bfe4f838ff1cadd8b2a08ace06334ed4f11a2bfe1ce220610a9f.webp?v=1701711181,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
promptly_journals_love_story_keepsake_box,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/a57d0ce48b47804f6084383440605345ba0e7ad926369b41bb954620e9ffb9c1.webp?v=1701711275,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
promptly_journals_grief_journal_wheat,Promptly Journals Grief Journal,"<p>Losing a loved one is never easy. While everyone grieves differently, one thing remains constant, the need for healing and finding hope for the future. The Grief Journal is designed to help you process your grief and hold on to precious memories. Through the therapeutic practice of writing, this workbook is divided into two sections: Healing and Hope for the Future. In the Healing section, you will find useful prompts to serve as an emotional outlet and help you navigate through the difficult process of grief. From writing down your favorite memories with your loved one to expressing how their passing has changed your life, these prompts will guide you in acknowledging and coping with your emotions. In the Hope for the Future section, you will find affirmations to remind you that your loved one's memory will always be with you. Grief can be difficult to open up and talk about your feelings. This journal <span>It is a valuable tool to have in your emotional wellness toolbox, </span>giving you a safe space to write, without any judgment or pressure. It also serves as a keepsake for your memories and thoughts during this difficult time.</p>
<p>Details Dimensions: 6 x 9 x 0.5</p>",Thnk,Media > Books,"","",true,Title,Default Title,,,,,,,,PROMED321,290.2991168,shopify,deny,manual,25.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/products/Promptly_Journals_Grief_Journal_-Wheat.png?v=1699991700,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,true,,,active
promptly_journals_grief_journal_wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/f28066576bc74edfcfe336deac48f3423ac937d03953d11e43af9f48144e21c8.jpg?v=1701710760,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
promptly_journals_grief_journal_wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/9305d88777f3c8c6073e60277811189dccc66353a2e8c04716bae5718edb2f85.webp?v=1701710770,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
promptly_journals_fertility_journal_wheat,Promptly Journals Fertility Journal,"<p><span>Journaling can be a powerful tool for improving emotional wellness, and this is particularly true for those navigating the ups and downs of fertility.</span>The path to motherhood is not always easy or straightforward. In fact, according to statistics, 10% of the population struggles with infertility, a heartbreaking and devastating experience. We understand the challenges and emotions that come with this journey. That's why we are pleased to carry Promptly Journals' Infertility Workbook, to help those who are trying to process and navigate their emotions during this time.</p>
<p> This beautifully designed workbook is made with a linen cover, making it a perfect keepsake for you to look back on in years to come. Inside, you'll find monthly check-in prompts that will guide you through your journey, allowing you to document your thoughts and feelings as they evolve. These prompts are designed to help you work through any emotions and feelings that may arise, providing hope and validation along the way. But this workbook is more than just a place to document your struggles. It also includes positive affirmations and reflective prompts that will help you cultivate a positive mindset and find moments of joy and gratitude, even during difficult times. With the Infertility Workbook, you'll have a beautiful and supportive tool to guide you through your journey towards motherhood. We are here to support you every step of the way. Let this journal be your companion and confidant, as you navigate the ups and downs of the path to motherhood.</p>
<p>Details Dimensions: 6 x 9 x 0.5</p>",Thnk,Media > Books,"","",true,Title,Default Title,,,,,,,,FASBAB2CFE,290.2991168,shopify,deny,manual,25.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/products/Promptly_Journals_Fertility_Journal_-Wheat.png?v=1699991695,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,true,,,active
promptly_journals_fertility_journal_wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/d1899660cdb61d82621ee76ee0942782120b7b84d335ace630f35471949ae1b7.webp?v=1701710581,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
promptly_journals_fertility_journal_wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/192fc4515593e79b2a908fe28db2c9af1ffbf2beb64e4f5e9c30e7dd0c16cfc9.jpg?v=1701710606,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
promptly_journals_childhood_history_gift_box,Promptly Journals Childhood History Gift Box,"<p>Hold onto all the precious moments of your child's early years with Promptly Journals' Childhood History Gift Box! This set includes everything you need to document and preserve those special memories. Included in the gift box is a journaling pen, perfect for capturing all those little moments that make up your child's childhood, and a Get Started Guide, which provides helpful tips and prompts for journaling. Whether you're new to journaling or an experienced writer, this guide will help you document your child's journey in a meaningful and organized way. And of course, we couldn't forget about presentation! The Keepsake box is not only beautifully designed with a linen wrap in Sand and gold foil details, but it also serves an important purpose. This box will protect the journal and keep mementos safe for years to come. It's the perfect gift for new parents, baby showers, or even for yourself. Start documenting and treasuring your child's story with this gift set. Happy journaling!</p>
<p>Details Dimensions: 10 x 7.1 x 2.1</p>",Thnk,Media > Books,"","",true,Title,Default Title,,,,,,,,FASBAB65C6,589.670081,shopify,deny,manual,29.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/products/Promptly_Journals_Childhood_History_Gift_Box.png?v=1699991692,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
promptly_journals_childhood_history_gift_box,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/11dd2a7dca29daf2a430e35d993745699587412a16e5e070e42e0ebce8905b5f.webp?v=1701710093,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
promptly_journals_childhood_history_gift_box,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/a35c3829a8681385e1ade11c7316950ab03ad989c0ece454c37d68fd4c25384d.webp?v=1701710127,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
promptly_journals_birthday_memories_journal_powdered_blue,Promptly Journals Birthday Memories Journal - Powdered Blue,"<p>The Birthday Memories Journal is here to make your loved ones' special day even more memorable! This leatherette hardcover journal is not just any ordinary gift, it's a thoughtful and fun way to capture precious birthday memories and milestones for 20 years. The Birthday Memories Journal is more than just a blank notebook. It's filled with prompts that will inspire you to reflect on your birthday celebrations each year. From how you celebrated, to what was happening in the world, to your birthday wishes - this journal covers it all! Plus, there's ample space to add pictures and mementos, making it a truly unique and personalized keepsake. Whether you're 8 or 80, the Birthday Memories Journal is the perfect gift. It's a fun tradition that can be enjoyed by kids and adults alike. Imagine looking back on your childhood birthdays or reminiscing about your favorite birthday memories as an adult - this journal allows you to do just that.</p>
<p>Details Dimensions: 7.3 x 7.3 x 0.6</p>",Thnk,Media > Books,"","",true,Title,Default Title,,,,,,,,PROMUSD142,340.1942775,shopify,deny,manual,29.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/Promptly_Journals_Birthday_Memories_Journal_-_Powdered_Blue_25cc5b14-547e-4082-8e8f-fa387476807d.png?v=1699987492,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,14.50,true,,,true,,,active
promptly_journals_birthday_memories_journal_powdered_blue,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/Birthdaymemories.jpg?v=1701709934,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
promptly_journals_birthday_memories_journal_powdered_blue,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/13d0ca72c96d5006b883b86659b91a227f8f8b8af5719321ed4e265aa412e48b.jpg?v=1701709957,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ws_game_company_monopoly_heritage,WS Game Company Monopoly Heritage,"<p><span>Playing board games with friends and family is always a fun way to pass the time, but did you know that it can also improve your financial wellness? One of the most popular board games out there, Monopoly, has the potential to teach players valuable lessons about money management and investment strategies. From basic addition and subtraction to more complex concepts like property ownership and asset allocation, the game provides an interactive experience that helps players develop a better understanding of financial planning and decision-making. As players engage with each other and make choices that impact their financial standing, they learn the importance of savings, budgeting, and making wise investments. So next time you gather around the game board, know that you're not just having fun--you're also improving your financial literacy.</span></p>
<p>MONOPOLY® HERITAGE EDITION: A Timeless Classic</p>
<p>With the Heritage Edition, you can experience this timeless classic in a whole new way. The first thing you'll notice about the MONOPOLY Heritage Edition is its stunning wood box. Crafted with walnut-stained wood, this book-shaped box not only serves as a storage solution but also adds a touch of elegance to your game collection. Display it proudly on your bookshelf and impress your guests with its premium look. With its timeless design, the Heritage Edition will appeal to players of all generations.</p>
<p>Inside, you'll find everything you need for a full-size game of MONOPOLY. Gather your family and friends and relive the fun memories of playing MONOPOLY together. Or introduce this classic game to a new generation and create new memories that will last a lifetime. The MONOPOLY Heritage Edition is not just a game, it's a piece of history. With its premium components and timeless design, it's sure to become a family favorite for decades to come.</p>
<p>Details:</p>
<ul>
<li>Dimensions: 8 x 3 x 10.5</li>
</ul>",Thnk,Toys & Games > Games > Board Games,"","",true,Title,Default Title,,,,,,,,WSGBOA847,4082.33133,shopify,deny,manual,53.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/WS_Game_Company_Monopoly_Heritage_4e8358a1-1e20-4541-b54b-fc5c7c730bbe.png?v=1699993743,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ws_game_company_the_game_of_life_vintage_bookshelf_edition,WS Game Company the Game of Life Vintage Bookshelf Edition,"<p><span>The Game of Life board game has been around for decades and has been a source of entertainment for families and friends. However, the game also has an underlying benefit that most people overlook - financial wellness. By simulating real-life situations, the Game of Life teaches players the importance of financial planning and decision-making, thereby improving their financial literacy. The game prompts players to make choices such as investing in education or starting a business, which can directly impact their financial well-being in the long run. With the rising need for financial literacy, the Game of Life board game serves as an effective tool for teaching people of all ages how to manage their finances and make informed financial decisions. As an added bonus, playing the game is also a fun and engaging way to spend time with loved ones while improving financial literacy.</span></p>
<p>The Game of Life Vintage Bookshelf Edition is a celebration of the iconic 1960 edition. This special edition features vintage graphics and components that will bring back nostalgic memories for those who played the game growing up. The elegant storage design adds to the charm of this edition, as it comes in a fabric-wrapped box with integrated storage. Not only does this make it easy to keep all the components organized, but it also adds a touch of sophistication to your gaming collection. </p>
<p>The game includes all elements from the original 1960 edition. In addition to the classic components, this edition also comes with new additions such as the 7 buildings, 6 plastic car pawns, people pegs, money, insurance policies, stock certificates, and promissory notes. These elements add a realistic touch to the game and enhance the overall gameplay experience. The deck of 24 cards includes events that players will encounter on their journey through life. The betting board adds an extra layer of strategy to the game, as players can bet on various events and potentially increase their wealth. The Game of Life Vintage is perfect for a fun family game night or a nostalgic trip down memory lane with friends. So gather your loved ones and relive the 1960 edition in all its retro glory.</p>
<p>Details:</p>
<ul>
<li>Dimensions: 11 x 8.6 x 3.5</li>
</ul>",Thnk,Toys & Games > Games > Board Games,"","",true,Title,Default Title,,,,,,,,WSGBOA384,1360.77711,shopify,deny,manual,48.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/WS_Game_Company_the_Game_of_Life_Vintage_Bookshelf_Edition_-_IMAGE_1_e6cc5d6b-39d5-4163-a69b-7d6a9c1340f1.png?v=1699993777,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ws_game_company_the_game_of_life_vintage_bookshelf_edition,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/428e5c1e9dc68c3499ca538d119f8ee175902791784246a7dd0529a75f1b6830.webp?v=1701709711,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ws_game_company_scrabble_vintage_bookshelf_edition,WS Game Company Scrabble Vintage Bookshelf Edition,"<p><span>Playing Scrabble can offer numerous benefits when it comes to our intellectual wellness. Not only is it a game that requires strategic thinking and problem-solving skills, but it also challenges our vocabulary and language abilities. Through this game, we are forced to think outside of the box and step outside of our comfort zones, which can help improve our cognitive functioning and mental agility. In addition to the intellectual benefits, playing Scrabble can also provide a sense of social connection and community, as we play with friends and family who share our love for the game.</span></p>
<p><span>So, the next time you're looking for a fun and beneficial way to exercise your mind, consider</span>the Vintage Bookshelf Edition of SCRABBLE. Inspired by the original 1948 game, this set is not only a fun addition to your collection, but also serves as an elegant storage method. This vintage edition features a game board with graphics inspired by the 1948 edition, giving it a nostalgic charm. This unique fabric-wrapped bookcase with integrated storage allows you to easily store this game and its components on your bookshelf. The slipcase also provides an added layer of protection for the game box, ensuring it stays in pristine condition.</p>
<p>Details:</p>
<ul>
<li>Dimensions: 12 x 9.5 x 3.5</li>
</ul>",Thnk,Toys & Games > Games > Board Games,"","",true,Title,Default Title,,,,,,,,WSGBOA256,1360.77711,shopify,deny,manual,39.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/WS_Game_Company_Scrabble_Vintage_Bookshelf_Edition_-_IMAGE_1_a9f463d6-e1d7-4b9d-b0ad-762d1322c875.png?v=1699993957,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ws_game_company_scrabble_vintage_bookshelf_edition,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/WS_Game_Company_Scrabble_Vintage_Bookshelf_Edition_-_IMAGE_2_e99f9e2c-ee70-4e75-be5a-c4660043fcd7.png?v=1699993974,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ws_game_company_monopoly_vintage_bookshelf_edition,WS Game Company Monopoly Vintage Bookshelf Edition,"<p><span>Playing board games with friends and family is always a fun way to pass the time, but did you know that it can also improve your financial wellness? One of the most popular board games out there, Monopoly, has the potential to teach players valuable lessons about money management and investment strategies. From basic addition and subtraction to more complex concepts like property ownership and asset allocation, the game provides an interactive experience that helps players develop a better understanding of financial planning and decision-making. As players engage with each other and make choices that impact their financial standing, they learn the importance of savings, budgeting, and making wise investments. So next time you gather around the game board, know that you're not just having fun--you're also improving your financial literacy.</span></p>
<p>Did you know that the original Monopoly game was created during the Great Depression by Charles Darrow? He wanted to create a game that would provide hours of entertainment and escape from financial struggles. The 1935 edition featured graphics and design elements that were a reflection of the time, making it a unique and valuable piece of history. Now, with the Vintage Bookshelf Edition, you can own a piece of this rich history while still enjoying all the classic gameplay that has made Monopoly a household name. </p>
<p>The elegant storage method not only allows you to proudly display this game on your bookshelf among other classics, but it also serves as a functional way to keep all the game components neatly organized. The fabric-wrapped book box with integrated storage is not only aesthetically pleasing, but it also adds a touch of sophistication to your gaming experience. Whether you're playing with family and friends or displaying it on your bookshelf, this edition of Monopoly is sure to bring hours of fun and nostalgia. .</p>
<p>Details:</p>
<ul>
<li>Dimensions: 9.5 x 3.8 x 12</li>
</ul>",Thnk,Toys & Games > Games > Board Games,"","",true,Title,Default Title,,,,,,,,WSGBOA356,1360.77711,shopify,deny,manual,39.98,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/WS_Game_Company_Monopoly_Vintage_Bookshelf_Edition_7c12eae2-13fd-4bb4-9c0b-5af948479bc0.png?v=1699994041,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
gingko_design_gingko_smart_vase_light,Smart Vase Light,"<p>The Smart Vase Light is a unique and functional piece, designed in an elegant oval shape. Hidden inside is a heat and water-safe tube that can be filled with your favorite flowers, adding a touch of nature to your living space. But what makes this light truly special is its material - it is made with heat-safe and waterproof Tyvek paper, giving off a warm and ambient light from within. This not only creates a cozy atmosphere but also ensures the safety of your flowers and prevents any potential damage. Crafted with Japanese bamboo and American walnut wood, this light not only looks beautiful but also uses eco-friendly materials. The Tyvek paper is known for its durability and long-lasting quality, making this a sustainable choice for your home. Add a touch of elegance and functionality to your home with the Gingko Smart Vase Light. It's not just a light, it's a piece of art that will brighten up any room. Place it on your bedside table, desk, or coffee table, and watch as it becomes a conversation starter among your guests.</p>
<p>-By Gingko Design</p>",Thnk,Home & Garden > Decor > Vases,"","",true,Title,Default Title,,,,,,,,GINHOM657,158.7573295,shopify,deny,manual,89.00,,true,true,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/66fedd58620099f6a5a11e2535acdb3747e03aba316a3311cebff78dc598d809.webp?v=1700091784,1,Gingko Design Smart Vase Light,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,true,,,true,,,active
gingko_design_gingko_smart_vase_light,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0659/1450/3415/files/f7d646e54554d5866be9bd190e0bb852db605e3f1ce83841532db49c029deb0a-1.webp?v=1700253608,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
